,author_id,created_at,text,id
330,935436540,2017-04-04T21:49:20.000Z,@mcspocky why the hell are these woman clapping? this is disgusting ! please take him out of office NOW,849378378016841729
331,262733691,2017-04-08T14:44:08.000Z,Fucking Walters!!!!!!!! WE SHOULD HAVE HAD A PENALTY FUCK OFF!!!!!!,850720924383014915
332,2950461581,2017-04-05T20:07:57.000Z,"@Matt_VanDyke Who the HELL is ""LIKE"" ING this post? Sick people....",849715251943677952
333,722628045572567040,2017-04-03T16:13:16.000Z,RT @KenK___: Hate when folk ask me questions that they already know the answers to . BITCH what you fishing for ? 😒,848931416184434688
334,4731048435,2017-04-07T23:29:52.000Z,RT @eduardo_LACS: WTF SOUTH AFRICA?? What the hell are you doing lifting the ban on rhino horn sales??? Outrageous &amp; stupid https://t.co/sT…,850490841651183616
335,300614136,2017-04-08T02:53:18.000Z,I wish you niggas learn to stop fw crazy bitches of you can't deal with come with ha ass !,850542037304823808
336,2249049186,2017-04-05T01:55:07.000Z,@MaddowBlog @ChrisMurphyCT Thank you Chris Murphy for your stand against Trump's idiotic dictates &amp; edicts! Our president is crazy and is ruining our country.,849440231417933824
337,712102654806077440,2017-03-31T19:10:38.000Z,I ain't never had soo much anger for just one person . Like I just wanna beat yo ass bro,847888888378957824
338,1234830631,2017-04-06T20:17:42.000Z,"Oksalayo ndithi FUCK YOU!! 
Thats from ALL the upcoming rappers. 
FUCK YOU!!! https://t.co/27doP2RYjb",850080093439483905
339,323566068,2017-04-05T13:33:18.000Z,N the worst part is that's not what cops look like @ protests! Where are the tanks? Riot gear? Tear gas? They whitewashed a Fuckin protest,849615934998315009
340,111712386,2017-03-30T23:24:13.000Z,#TBT  2013 i fucced this nigga life up so bad he been sellin insents at 7/11 every since #facts… https://t.co/HG38CDqU7P,847590316853018624
341,4621590262,2017-04-06T20:27:32.000Z,RT @FamousNayBITCH: Don't y'all hate when you see your friend gone off a nigga who won't even buy her a McChicken if she was staving 😩,850082568099778561
342,2574134118,2017-04-05T05:24:37.000Z,"I fucking hate yall sm, jesus christ https://t.co/yULySun4mX",849492953831804929
343,796406522456653825,2017-04-05T05:42:10.000Z,Islamic State says U.S. 'being run by an idiot' https://t.co/NLDea21wq4,849497370412843008
344,359470396,2017-04-01T20:14:55.000Z,If i wasn't sick I'd be at the graveyard chillin' w/ my niggas,848267453675298818
345,1600983025,2017-04-05T16:58:55.000Z,🤦🏾‍♀️ lame ass niggas!!! I know he wasn't calling her them names to get her in that bed. https://t.co/wp3rapcSvs,849667680139431936
346,820380468700975104,2017-04-07T18:01:25.000Z,"RT @WestBelfastUPRG: Wind yer neck in You Village Idiot !!
On March 2nd over 200,000 voted against you and your SFIRA Child Killers...... h…",850408184502243328
347,4015535832,2017-04-03T03:05:33.000Z,I FUCKING HATE YOU HOWWW!!! WHAT WAS THE DEAL https://t.co/NSQcrq6cm9,848733180827795456
348,177752908,2017-04-03T01:57:19.000Z,RT @BellaFlokarti: No end 2these nasty nazi Coalition bastards @interUNFAO @Loud_Lass @MeckeringBoy @TurnLeft2017 @Serby2010 @Biggy1883 htt…,848716009317871617
349,3984199213,2017-04-04T02:45:50.000Z,"@Rambobiggs @Shanti__Ananda Where's the ""Scream till I pass out"" button? Damn I hate these bastards! Skin every one of them if I could!",849090606806728705
350,3840702854,2017-04-03T05:10:48.000Z,RT @ParissaXo: i'm tired of u feminist bitches bc this is just disgusting https://t.co/S91o478GJ2,848764701005697024
351,846372384512860161,2017-03-31T10:19:09.000Z,@TheSunTV @TheSun some women need to grow the hell up. It's so pathetic.,847755136231383040
352,75556439,2017-04-02T19:33:16.000Z,RT @CanadaInPeril: #scumbag Trudeau the useless idiot PM has to go !!  #Trudeauhastogo #cdnpoli  @themadsloth https://t.co/GiSdU7mn4Y,848619359979401216
353,2419717639,2017-04-04T18:24:27.000Z,"Hate when people call me and say ""hi is this Alex Thompson"" bitch no, since you illiterate bye.",849326817446154242
354,604157166,2017-04-06T03:57:44.000Z,Nbs yo too bad our couches folded on niggas https://t.co/Ia7JfXFENT,849833476778065920
355,815495901825232896,2017-04-06T01:02:14.000Z,Lose to fucking morons cause my teammate isnt in the party untill it goes 4-4 never again with misery,849789310739947520
356,126159744,2017-03-31T02:33:00.000Z,Hager responds to Soper's piece. TLDR: you idiots can't read https://t.co/rs7POBUUtV https://t.co/LGUCTtP5Ad,847637825734402048
357,247494186,2017-04-03T19:17:17.000Z,RT @BluntOfLoud: Reason Why These Bitches Secretly Hate Me🤣🤣🤣🤣🤣 https://t.co/ixJD7B4ZDz,848977725519953920
358,4920220572,2017-04-08T02:16:26.000Z,"""THE FORCE AWAKENS: A Bad Lip Reading"" (Featuring @HamillHimself as Han Solo) #StarWars #TheForceAwakens 

https://t.co/o4hqzUoMbJ",850532759504343040
359,354653544,2017-04-08T13:06:03.000Z,Don't hate you because niggas can't appreciate you https://t.co/HwIXZOD3I9,850696240916566021
360,391845414,2017-04-07T17:28:25.000Z,RT @fxlxfel: I fucking hate humans. https://t.co/BMHlBizDvM,850399879776088066
361,391477392,2017-03-31T03:06:18.000Z,RT @taekIatte: KIM WONSIK'S HAIR OHMYGOD ITS PURPLE HOLY SHIT !!!!!!  https://t.co/l5MhPjfzBE,847646205962145797
362,2433092870,2017-04-05T16:29:49.000Z,RT @NYMag: ISIS says that the U.S. is “run by a stupid idiot who does not know what Syria or Iraq or Islam is” https://t.co/8oLowjBQUE,849660356884668420
363,800388956252610560,2017-04-06T12:51:52.000Z,"You have to lick my balls Mharti!
What?!
My chapped, bloody testicles Mharti!
I-I don't- I-I'm confused...",849967895824130049
364,2669672791,2017-03-30T15:31:57.000Z,Aliyah swear to god everybody stupid for a nigga but her,847471467075981312
365,3308254978,2017-04-02T13:40:15.000Z,RT @farmigabates: there aren't any daisy x chloe fics out there yet. i'm disappointed in my gays,848530520409608195
366,242245382,2017-04-05T08:08:37.000Z,stamp if my nigga want me to be nasty all he gotta do is play some partynextdoor &amp; it's a wrap 😏,849534225757982721
367,1694976102,2017-04-08T15:28:23.000Z,RT @jyanies: [ravi voice] goddamn https://t.co/UvNTiq41Ab,850732060264325122
368,1255631046,2017-03-30T20:46:26.000Z,@BigBrotherazzi I can't be friends with people like that. That person is an idiot and I'm allergic to idiots.,847550609360289795
369,1054197547,2017-04-07T18:07:24.000Z,RT @swaggmiiyaa: niggas loveeeeeeee the ugly bitches😂🤦🏽‍♀️,850409690261573633
370,800472553080778752,2017-03-30T22:36:06.000Z,RT @DavioAdrienne: #ImNotABot I am mad as hell and I'm not going to take it anymore!!!,847578207905861632
371,543866126,2017-04-06T02:21:05.000Z,If you're gonna dub somebody then just do it already ‼️ stop playing games with these bad ass females 🙄 https://t.co/g7FHdApGeV,849809154004979712
372,347592477,2017-04-07T23:15:29.000Z,"RT @JazyyBabyy: I hate Casey Anthony, always have since the beginning. Uhh she makes me so damn mad. Hope she rots in hell.",850487221962641408
373,468436161,2017-04-04T15:17:15.000Z,awful hope they die idiots https://t.co/6nuiW4Fe2y,849279706998419456
374,57698801,2017-03-31T11:25:07.000Z,"@theJeremyVine idiot woman, maybe she should get the train! Wagon guy is spot on, how will anything get delivered?",847771737290940416
375,2413328583,2017-04-03T18:43:53.000Z,RT @LilWinc: Don't ever hate on a nigga that's gettin his money🤦🏽‍♂️5️⃣💯,848969320130629632
376,396881166,2017-03-31T20:06:03.000Z,RT @justinoffe: I HATE WHEN IM SINGING A SONG AND SOMEBODY ELSE TRY AND JOIN IN LIKE MY NIGGA THIS AINT NO DUET,847902834439983105
377,14930659,2017-03-30T17:26:53.000Z,i put my iphone in my pocket with scratchy things and now its all scratched on the screen fucking moron over here,847500390979452928
378,847180513592967169,2017-04-02T01:41:43.000Z,"@sallymattarr yeahh, its still boring😂
ehm, who u calling idiot again?",848349695604912128
379,324532684,2017-03-30T15:46:57.000Z,I just wanna graduate and get THE FUCK out of here!!!,847475241941057536
380,209397180,2017-04-05T05:10:45.000Z,This idiot needs to be gone. https://t.co/ceA9Grlj27,849489464141414400
381,205346825,2017-04-08T17:17:17.000Z,The WORST nigga from Delaware is the one who doesn't claim it...... I hate y'all niggas man!,850759465838276608
382,34660734,2017-04-02T20:20:34.000Z,"Niggas gon hate, life would be spelled efil if they didn't... https://t.co/jas9d15JG8",848631263414112264
383,35880682,2017-04-04T17:39:13.000Z,RT @LookAtLollyy: I can't have a nigga out here making me look stupid.,849315434105065472
384,16632562,2017-04-07T01:40:17.000Z,"RT @AnnCoulter: Const requires 2/3ds vote to override a presidential veto. According to idiot McCain, it ALSO takes 2/3ds vote to pass law…",850161274193412096
385,2807960576,2017-04-03T05:21:15.000Z,RT @ParissaXo: i'm tired of u feminist bitches bc this is just disgusting https://t.co/S91o478GJ2,848767330830041088
386,3300532577,2017-04-08T09:48:59.000Z,I FUCKING HATE BRYCE WHAT A PISS OFSHIT !! THIS RAPIST DESERVES TO GO TO JAIlL,850646647470215172
387,55480704,2017-04-03T04:30:00.000Z,RT @SheldonCoopcr: All mfs do is hate. Get a life and stfu with y'all hatin asses 💀🙄🙄,848754433362186240
388,836177912676114432,2017-04-06T13:55:24.000Z,Never confuse Libya with Syria...you'll get blocked...MANKIND IS NOW FUCKING INSANE...same again barman !.,849983884523655168
389,3166264359,2017-04-05T02:50:04.000Z,"RT @funder: .@SenJohnMcCain Trump is evil.

And if u support him still now—u bet your ass you're evil too.

#GOPBloodMoney #trumpleaks #tru…",849454060021350401
390,837383177832284160,2017-03-31T22:49:51.000Z,RT @rmborvis: What an Idiot 🐑 https://t.co/AXTgjyaNPk,847944056063762432
391,145098322,2017-03-31T16:55:13.000Z,"Argh i hate people who always looks from sousenkyo always sousenkyo sousenkyo and sousenkyo 😠 
Damn",847854809659080705
392,4759984370,2017-04-01T13:13:00.000Z,@tdtbaa this has been the worst week in my fucking life,848161274886336514
393,767049552,2017-04-07T02:07:33.000Z,@Miminellli Stfu you annoying ass bitch before i make you hoe,850168136083091458
394,18023287,2017-04-06T10:18:34.000Z,"speaking of choice...these idiots should be opening their homes to syrian refugees, iraqui refugees, all the kids... https://t.co/3fTDrK2XAF",849929316628664320
395,838717115846836224,2017-04-01T18:43:14.000Z,RT @KISS_MY_INK3: TO ALL THE UGLY NIGGAS OUT THERE TODAY IS THE DAY THAT YOU GO ALL IN. IF YOU GET CURVED DONT WORRY JUST SAY APRIL FOOLS A…,848244380833939456
396,1662750318,2017-03-30T19:21:39.000Z,Hate when you go on insta news feed n see women post pics of a 3D pregnancy scan!!! The pics look scary as hell 😳don't post it 😩😩😩,847529272969490432
397,630619684,2017-04-04T15:05:49.000Z,Damn bro I hate watching CBS but tony gonna be on there so ffffff it.,849276829735301122
398,710995844422565889,2017-04-04T22:58:12.000Z,RT @301von_: Nigga Damn y'all females too ruthless rl https://t.co/nQGV8UL1Ge,849395708885184512
399,831937668342616064,2017-04-05T12:02:26.000Z,@BevHillsAntifa @cj_stout_ Ur an idiot and what's wrong in society! Grow a pair &amp; get over urself! We r sick to death of listening to u whine! He had every right!,849593067644518400
400,221296991,2017-04-04T22:13:13.000Z,RT @Reuters: Islamic State says U.S. 'being run by an idiot' https://t.co/kABvGuhNon https://t.co/uzw81K0b38,849384388450279424
401,45506800,2017-04-05T20:01:27.000Z,"RT @Bhayankur: To hell with your religion. Bloody rascals. If this is not terrorism, what is. This is what chaddi madness has given us. htt…",849713616152547328
402,3195303286,2017-04-03T17:37:46.000Z,RT @StinePitney: THE EVIL GAYS STOLE THE RAINBOW! PLEASE RETURN IT TO GOD! https://t.co/0HcOqJaLSj,848952681330876416
403,2658006464,2017-04-07T05:47:51.000Z,"RT @shutuplayla: And you idiots are tweeting Obama for help......the man who dropped 50,000 missiles &amp; bombs on Iraq and Syria every 20 min…",850223576422559744
404,358790991,2017-04-07T03:35:05.000Z,@MattMurph24 This President's staff don't know protocol for these attacks &amp; just fumble looking like idiots,850190164584517632
405,586205208,2017-04-01T14:37:02.000Z,RT @tornsandblunts_: I still hate him that nigga tho,848182422550261760
406,741546877,2017-03-31T09:06:42.000Z,@ashlealaurenx bitch I did hate you.. I do hate you ✋🏽,847736903583412225
407,3337393738,2017-03-30T12:54:56.000Z,RT @BACKWOODBHRIS: this nigga Jah gained 50k+ followers yesterday I'm sick 🤢,847431952516825088
408,2819731875,2017-04-01T01:10:29.000Z,RT @xzhine: I hate a beat around the bush ass nigga.,847979447613566978
409,847071656589832193,2017-04-03T15:09:07.000Z,@kristy20pennn damnnnnnnn girl!! As in DAMN you are ugly hoe!!,848915272337678339
410,1210098278,2017-04-07T17:11:00.000Z,RT @mattmfm: I'm really fucking sick of watching the Republican Party be rewarded for flagrantly degrading our democracy.,850395496715886592
411,1544351215,2017-04-07T02:56:55.000Z,I fucking hate people I sWEAR https://t.co/QfDPePSEhv,850180559615782912
412,846402110434394112,2017-04-04T23:53:47.000Z,RT @DialNforNicole: I fucking hate @Windows 10. That is all.,849409696868048896
413,1385377950,2017-04-07T13:22:28.000Z,IM CLAIMING EVERY RETARDED SOUL OUT THERE WHO VOTED FOR THIS DICKHEAD,850337984452984837
414,830277701227405316,2017-04-06T04:42:12.000Z,@POTUS ur MBA Eggheads can't fight science &amp; technological progress with idiotic business decisions! Hire an educated scientist God's sakes! https://t.co/3S1nMGN89D,849844667172745216
415,4710486162,2017-03-30T20:43:37.000Z,RT @htxdejay: go ahead &amp; fuck these nasty hoes if you want too 😞. niggas just don't care if they get their candlestick lit huh ? 🤷🏾‍♂️💀😂,847549900556468225
416,1750024862,2017-04-01T19:45:53.000Z,"RT @tokiyajpg: @haojpg @byundoll birds of a feather do flock together, sickening.",848260147214471168
417,403847049,2017-04-08T21:18:32.000Z,RT @ChaTakeover: I sweaaaaaaar I hate dumbass people,850820178384388097
418,911756299,2017-04-07T22:11:13.000Z,"@RVAwonk an Ignorant ASS, how did the majority of Americans who voted for HRC get this idiot @IvankaTrump? 50.000+ BABIES?? &amp; Y Bannon in NSC FLphoto",850471048734584833
419,228623111,2017-04-06T13:56:53.000Z,Yoooo i really hated this nigga 😭 https://t.co/22NuqZv1O0,849984257812566021
420,1457572806,2017-04-06T13:09:44.000Z,these niggas at MA be trying to show off they polo boxers off so bad 😂 we see they in yo ass bro💀,849972392118034432
421,330117464,2017-04-07T12:22:46.000Z,This nigga wanna shoot rocket launchers on Thursday nights I hate niggas.,850322960456069121
422,605974600,2017-04-07T17:51:49.000Z,RT @KeyGLOCK: I ain't even dropped da tape yet and these niggas sick to they stomach!🤢😅,850405768595636224
423,4274687412,2017-04-02T13:59:52.000Z,RT @BernardNigga: I really hate u niggas https://t.co/McxZmTquPU,848535457138974720
424,762019997615095809,2017-04-08T12:24:18.000Z,@CrankThatFrank NO THIS SONG IS FUCKING HORRIBLE COME ON HE'S FROM ONE DIRECTION WHAT THE HELL FRANK I'M DISAPPOINTED IN YOU,850685734197616640
425,2192594125,2017-04-05T22:12:06.000Z,RT @jrdabest1: Stupid ass niggas https://t.co/xvReThtfif,849746495289085953
426,457811334,2017-04-06T18:30:51.000Z,"[Dude]: Well, I guess the fucking nihilist knew where she was. [Walter]: Jesus, Dude! She never even kidnapped herself. https://t.co/0SHZKja2uI",850053203760697346
427,246646209,2017-04-05T02:22:48.000Z,.@chicagobulls as a Knicks fan I hate you you stupid idiot you had one job,849447198131703809
428,703706177616666626,2017-04-07T02:07:23.000Z,RT @wilw: Idiot in Chief can't even stay in script when he's talking about bombing a country he refused to accept refugees from.,850168094144290823
429,48533490,2017-04-07T05:49:36.000Z,RT @wilw: Idiot in Chief can't even stay in script when he's talking about bombing a country he refused to accept refugees from.,850224016795115521
430,68820236,2017-03-31T02:53:03.000Z,RT @lichoo_: i fucking hate people https://t.co/UAVWLs7yvx,847642871482130432
431,700805137787449345,2017-04-05T17:58:27.000Z,@AIIAmericanGirI The Meat Head strikes again. Where's Archie to put the idiot in his place.,849682662189039616
432,28553512,2017-04-03T19:15:40.000Z,@GregS0115 I just hate that the Yankees breathe #justsaying,848977318676713475
433,2390932862,2017-04-05T19:18:19.000Z,"RT @Bhayankur: To hell with your religion. Bloody rascals. If this is not terrorism, what is. This is what chaddi madness has given us. htt…",849702761306492928
434,779859950751232000,2017-03-31T06:47:19.000Z,"Eric Trump is so damn ugly, when Ivana dropped him off at school she got a ticket for littering.",847701826610765824
435,3319200523,2017-03-30T17:15:56.000Z,"RT @THESLUMPGOD: I Sampled Jaws 

Pull Up With The Pistol Make A Nigga Look So Dam Sick Like He Seen A Bitch With 3 Titts https://t.co/64YC…",847497635304833025
436,832120940540657664,2017-04-06T05:10:09.000Z,It's real bad release and it was the rhetoric around her for her trip to hell,849851701033152512
437,741005260966264832,2017-04-07T15:03:53.000Z,"@PrisonPlanet And idiots who are fanatics will never hold polititans they voted for accountable, neodemocrats posing as conservatives.",850363506767605760
438,803250204,2017-04-05T21:57:42.000Z,Who's the idiot who signed off on cancelling The Grim Adventures of Billy and Mandy? https://t.co/zmFyeTYGCY,849742871431442432
439,739100823519657985,2017-04-04T22:30:58.000Z,"@FilthyFrank This is why my country is hated, not because the fucking holocaust, just because of this.",849388855362977793
440,2355092029,2017-04-05T04:39:07.000Z,RT @lilinist: Ricardo is attacking me bc i rt a tech deck tweet i fucking hate him,849481503356616705
441,848894410108657664,2017-04-07T21:58:29.000Z,RT @MannyMua733: HOLY SHIT JSCXMANNY COMES OUT TOMORROW!!!! I'm gonna scream! 10AM PST!  😍😩😍😩😍😩😍 https://t.co/BkoYPXicEz,850467844273909760
442,3215720071,2017-04-05T23:59:39.000Z,RT @drillareese: I HATE FAT BITCHES CAUSE OF THIS ONEEEEEE FAT BITCH SHE RUINED IT!!!! 😭 https://t.co/kUpcQmYHij,849773561137037312
443,821447735719104513,2017-04-06T03:10:02.000Z,"BUT, these fans seem to forget that the fascist Emperor Donald Trump is about to plunge us into WWIII. Idiots all.",849821472675778566
444,444230846,2017-04-01T03:07:57.000Z,"#WWEHOF 
GOD I HATE RACSISTS IF THERE'S TO ALL THE RACSISTS IN THIS WORLD GO TOO HELL",848009009063964672
445,61859819,2017-04-07T20:12:42.000Z,RT @mattmfm: I'm really fucking sick of watching the Republican Party be rewarded for flagrantly degrading our democracy.,850441223043248128
446,2416387137,2017-04-02T19:18:20.000Z,RT @cheytwice: I hate when people ask me stupid ass questions,848615601870434305
447,584848444,2017-04-08T00:38:27.000Z,@Thaliaporque no im talking about you nigga stfu 😒 annoying,850508101220540416
448,2683764085,2017-04-02T12:35:55.000Z,Nasty schoolgirl Avril Hall gets fucked https://t.co/RKvmW6NdPi,848514330429673472
449,4027520207,2017-04-05T09:14:24.000Z,"RT @Bhayankur: To hell with your religion. Bloody rascals. If this is not terrorism, what is. This is what chaddi madness has given us. htt…",849550780696854529
450,1067582384,2017-04-02T02:04:52.000Z,I hate being home alone bc I have to go out by my damn self,848355521492959233
451,798837301778391041,2017-04-08T00:00:03.000Z,@crehage @IvankaTrump @realDonaldTrump Well do you want to start World War 3 you idiot,850498437531521024
452,911623159,2017-04-07T04:18:57.000Z,RT @arianam0lina: if you litter you're a bitch &amp; i hate you,850201203996676097
453,1859574518,2017-04-03T16:30:55.000Z,@FAM_Spade_ These niggas mad annoying &amp; don't listen,848935857977511940
454,825016042594263040,2017-04-07T03:54:44.000Z,@Cernovich YOU CAN'T ANSWER THE QUESTION BECAUSE YOU ALREADY KNOW THAT IF ASSAD DID  KILL YOUR UGLY ASS WIFE &amp; BABY YOU WOULD NO LONGER SUPPORT ASSAD.,850195109656150016
455,836466086048632832,2017-03-31T17:10:42.000Z,"And now people are threatening the Gotham twitter, I'm done.  This fandom is too goddamn disgusting.",847858706192715780
456,2734172918,2017-04-03T03:32:58.000Z,RT @ParissaXo: i'm tired of u feminist bitches bc this is just disgusting https://t.co/S91o478GJ2,848740080458113025
457,781297871282925568,2017-04-02T21:37:51.000Z,RT @CdotHoncho: I hate hoes who attitude don't add up to they looks 😒,848650712393420800
458,371748321,2017-04-06T17:57:05.000Z,@SWAVEY_Kid I was a teddy bear built nigga and they still ain't hug my stupid ass,850044706121822209
459,578158854,2017-04-02T09:50:48.000Z,RT @tianimalave: every time you rt this you'll piss off an ugly homophobe https://t.co/rPhpKdSsR4,848472777459986434
460,838597723641110528,2017-04-03T12:59:11.000Z,@HAGOODMANAUTHOR idiot just came SCREAMING out of the closet....,848882573514166274
461,847789966814056449,2017-03-31T12:40:41.000Z,"RT @iamyungprince: I hate when people have make a scene for attention. And people fall for the bullshit of drama, Im grown please around I…",847790754240057348
462,793561285610930180,2017-04-01T13:06:47.000Z,RT @AAISHloerPD: Harris is the biggest prick out here I legit hate u rn 🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃 @HarrisJOfficial,848159710410928128
463,3171136568,2017-04-07T14:31:37.000Z,"RT @DPRK_News: ""Attack dog"" US media meekly kowtows to Noted Idiot Trump after show of force, like timid piglets cowering before a wolf wit…",850355386615865344
464,22739116,2017-03-31T07:08:20.000Z,They were retarded when they made snowplowing a gendered issue https://t.co/wH6hmio2Kr,847707115632312320
465,172993056,2017-04-02T19:03:38.000Z,RT @Teemofresh: If you date a ugly nigga cause you think he gone be faithful you lost,848611902523682816
466,1249780950,2017-04-07T23:00:25.000Z,@ARRESTPODESTA @LadyMAGA7 Hell to the no and he is an evil pedo-satanist,850483430332796931
467,718117017153306625,2017-04-04T15:11:08.000Z,"RT @woolfbain: Throwing women, gays off buildings, Cage burning, beheadings just some of  the atrocities by the brutal ideology. despicable…",849278167693094912
468,3352442831,2017-04-02T09:25:52.000Z,Dj Zinhle has tried out 2 lightskinned niggas and they both failed miserably https://t.co/enRwuclQfC,848466502772830208
469,777200683,2017-04-04T05:45:26.000Z,"RT @YosoyJramirez: When you been texting her all day y no te responde. But you go on twitter and she tweets ""diablo why ugly niggas always…",849135804635111428
470,1061392166,2017-04-04T09:25:34.000Z,@Loobyreviews Dunno how some people have a licence idiot driver's on the road,849191203002339329
471,1242595507,2017-04-02T23:42:54.000Z,RT @smokepurpp: Hating niggas prolly sick of me ☠️ https://t.co/bdLFAwgWK2,848682182252081154
472,876380136,2017-04-01T14:46:49.000Z,RT @ynaoivw: nah bitch i hate u https://t.co/fHX8y7esMH,848184884619358208
473,394721160,2017-03-31T13:12:48.000Z,RT @RoxySowlaty: TRUMP IS A GEMINI!!!!!!!! A June fucking Gemini!!!!! I knew he was nuts,847798836697452544
474,4472458275,2017-04-03T02:11:56.000Z,RT @ParissaXo: i'm tired of u feminist bitches bc this is just disgusting https://t.co/S91o478GJ2,848719687743680512
475,2907586375,2017-04-08T05:15:56.000Z,RT @_BeGreatJB: If a hood nigga get crazy about you it's over 💯 you his 4everrrrrrrr!,850577932195995650
476,830170798904242177,2017-04-07T01:15:33.000Z,@GlennMcmillan14 @MyOpinyn So they can see he's an idiot in both official languages,850155049879842816
477,282659921,2017-04-05T13:50:14.000Z,RT @deadhomosexual: beat my ass if i ever let a man make me look stupid,849620196411179012
478,142945295,2017-04-02T08:17:11.000Z,RT @Andrewbunchlfc: #marr Mrs clegg looking at Mcvey thinking who is this idiot ..,848449218054430722
479,3047879184,2017-04-03T03:51:55.000Z,I'm not cheering for him...just that he fucked up! #WrestleMania,848744849343889408
480,794598324481511425,2017-04-04T12:54:09.000Z,@RJSzczerba @DRUDGE_REPORT @realDonaldTrump Shut up you idiot,849243694725201923
481,56363520,2017-04-05T11:10:15.000Z,RT @BrendaMcGlynn1: Opportunist hypocrite @Netanyahu says he's shocked by chemical attacks in Syria. To hell with his chemical attacks on P…,849579935308148740
482,799468801490321408,2017-04-05T21:30:57.000Z,Gonna act persistent with women cuz that's how apperently these ugly niggas get them 😂🤦🏽‍♂️,849736139573526528
483,2381725968,2017-04-05T02:14:09.000Z,@algae420 @_lovelywendy_ damn seniors I hate you all except for nic and markos,849445021300510722
484,2884771,2017-04-04T20:06:08.000Z,ISIS calls Trump an 'idiot' and tells U.S. to await 'bloodbath' in official comments https://t.co/HTQiRb0IUQ https://t.co/raMCDAAIrB,849352406899068928
485,701188479305166848,2017-04-03T00:06:37.000Z,"RT @surfermom77: After “investigating” Russia interfered US Elec.4months w/o ONE SHRED of evidence, suddenly IDIOT @RepAdamSchiff says ""it’…",848688150742421504
486,374372192,2017-04-06T21:59:48.000Z,RT @BOOSK__: I hate liars. Y'all can rot in fucking hell.,850105787774939136
487,63836271,2017-03-31T04:51:13.000Z,@IamAkademiks @xxxtentacion This nigga just getting annoying now https://t.co/hSyfDxPnaB,847672609093189632
488,547087469,2017-04-01T19:36:47.000Z,"You can tell after a girl just got hit by the after selfie with her nigga in the mirror , edges be messed up and weave be looking shocked 😂",848257857116143616
489,796247903308222465,2017-04-02T19:21:14.000Z,RT @mckinlay_liz: Dear @GuyVerhofstadt please help. We're stuck with a bunch of idiots &amp; fascists governing our country. We need urgent ass…,848616331708682240
490,2792228075,2017-04-01T22:10:18.000Z,RT @lilpoteete: fucking SICK i hate people https://t.co/2DN2K2YSE2,848296490867011584
491,2871485771,2017-04-01T02:36:34.000Z,"Is the APC a bumbling Eunuch or a retarded Infant?: The nation wouldn’t be this polarized, if the… https://t.co/lOv46r69va #FrankFair #APC",848001111185268736
492,828927375169683456,2017-04-05T10:25:14.000Z,"@AbsoluteDanimal Yeah not great. The ref yesterday was pissing me off! Our end product is awful at the moment, too wasteful",849568606463635458
493,3012174367,2017-04-02T12:15:50.000Z,I hate all TV channels now...only IK is everywhere..ye channels bik gaye hain dash :D,848509276293177344
494,1184739716,2017-04-04T22:34:29.000Z,RT @kenzi_kemmerer: I hate how often I get pissed at people for not understanding my anxiety.,849389740386287621
495,379369531,2017-04-05T07:02:03.000Z,"RT @katie_crichtonn: U even a bird if u don't whack on ya jammies, pop ur hair in an ugly bun n let everything hang south when u get home a…",849517473732972545
496,1481409751,2017-04-08T21:27:37.000Z,"Trump and his Cronies, are Sick Deranged Bastards https://t.co/YGCcb9GsoG",850822464296898560
497,2201982753,2017-04-07T03:49:38.000Z,@tyler_barnette That dude is just a attention seeking idiot,850193826195156994
498,2906276790,2017-04-07T19:15:27.000Z,RT @yjtrash: i hate when people say i'm probably going to miss school once i graduate ummmm i fuckING DOUBT IT,850426815587823616
499,2575341403,2017-04-03T15:32:23.000Z,have i ever mentioned how much i fucking HATE my sister,848921127573487617
500,1579599475,2017-04-03T03:23:34.000Z,RT @CathyCadenf: @AlphaObsession Get outa the roads you idiots 😂,848737714849681408
501,64041474,2017-04-08T14:02:40.000Z,There are some bloody north indians assholes throwing thrashing haphazardly in Raja Sear #Madikeri #Coorg,850710488954445825
502,1164509412,2017-04-05T19:05:49.000Z,RT @TheDreNigga: I've hit some unattractive women in my day... but lord them tally niggas is disgusting for this one https://t.co/GL8LPUqYBa,849699615561666561
503,3452666956,2017-04-07T02:06:07.000Z,"RT @tatianaavalee: I hate an ""idk"" ass nigga like take your boring ass somewhere else",850167775368798208
504,2514027379,2017-04-07T04:39:26.000Z,RT @jasminef0014: WHYYY!!! THIS IDIOT IS SENDING US INTO #WWIII https://t.co/7EahKrL4VS,850206358804717572
505,4350873193,2017-04-01T15:56:28.000Z,RT @__clararose: i hate the feeling of knowing there's nothing you can do to change something you wanna fucking change,848202412607385600
506,1901355104,2017-04-06T06:01:10.000Z,RT @Independent: Isis to America: you're being ruled by an idiot https://t.co/F9dwWNj1Oh,849864539801878529
507,15086068,2017-04-02T20:22:05.000Z,"RT @Hasselschmuck: A war over Gibraltar when everyone in Europe fucking hates us and with 400,000 ex-pats living in Spain! What could possi…",848631645112606724
508,372558675,2017-04-05T02:26:20.000Z,When I'm pissed I turn into a cry baby or either a crazy ass bitch! Or both! There's no in between!,849448087332552708
